conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1834732961327202552,Sat Sep 14 15:18:19 +0000 2024,0,@pureblood_4ever Kritik pembinaan ya pembinaan aja kaga usah nyenggol² naturalisasi! Mereka punya darah indonesia bukan asal pilih bahkan di lapangan pun effortnya melebihi pemain lokal lebih baik diam saja kalian nikmati perkembangan timnas kita kalau panas tidak usah ditonton ,1834974969027346675,,pureblood_4ever,in,,0,0,0,https://x.com/nbherlambang/status/1834974969027346675,731004613,nbherlambang
1834973345903001764,Sat Sep 14 15:11:52 +0000 2024,0,Ada Pengamat Sepak Bola Nasional pakai nanya apaka fenomena naturalisasi terjadi di bidang lain. Di negara lain kali ngapa jadi ke bidang lain. Lagian semua orang di dunia ini punya Hak yang sama buat bela Timnas Indonesia.,1834973345903001764,,,in,lndonesia,0,0,0,https://x.com/fltysxh/status/1834973345903001764,619677725,fltysxh
1834727423134646752,Sat Sep 14 15:06:03 +0000 2024,0,@msaid_didu @PeterGontha Jangan ganggu PSSI Erick Tohir STY dan seluruh pemain TIMNAS Garuda dari U 16 s/d Senior yang sudah mengharumkan nama Indonesia di Dunia --kalau goblok jangan kebablasan ingat hampir semua pemain2 tim Eropa australia malaysia vietnam memakai pola naturalisasi,1834971881038057646,,msaid_didu,in,,0,0,0,https://x.com/Aspirasi_Ind0/status/1834971881038057646,1754376935487275009,Aspirasi_Ind0
1834907758430503178,Sat Sep 14 15:04:08 +0000 2024,0,@_masnazhif @RekyRaka @sianonim89 @panditfootball Gini lho bro liat komparasinya. Pertanyaanya sampe kapan pake diaspora?? Lha emg knp kalau seterusnya pake diaspora? Apa cukup pake pembinaan buat timnas? Smpe skrg pun gak ada kontribusinya. Diaspora itu punya darah Indonesia bukan org yg tinggal 5 tahun trs di naturalisasi,1834971397959172367,,zhifajib,in,Central Java,0,0,0,https://x.com/iqfatahillah_21/status/1834971397959172367,2193592598,iqfatahillah_21
1834966562681634903,Sat Sep 14 14:44:55 +0000 2024,0,Timnas kembali di gembosi ‍ Sepakbola bicara Tentang naturalisasi lagi dan lagi + rock king Gerung menanggapi ini tentunya karena menyangkut Mulyono juga gk bawa Mulyono gk asik (no Mulyono no party ) pemain profesional Indonesia sedikit apalagi pelatih yg berlisensi https://t.co/FuEYMJsOlp,1834966562681634903,https://pbs.twimg.com/media/GXccXUIbwAIFuf7.jpg,,in,"Mars, France",0,1,0,https://x.com/Emats19/status/1834966562681634903,1449414515947229185,Emats19
1834908453749366901,Sat Sep 14 14:44:12 +0000 2024,0,@kegblgnunfaedh Seoranf politik gak pantes komen tentang sepak bola yg bukan di bidangnya timnas kita mau maju di jatuhin sma orang kita lgi pula mreka yg naturalisasi ada darah indonesia sah sesuai undang gw tau prancis sepak bola nya hebat tanpa memandang mbbape dan yg lain dari negara ap,1834966384037753103,,kegblgnunfaedh,in,,0,0,0,https://x.com/heruwicaksono41/status/1834966384037753103,1739863747664179200,heruwicaksono41
1834727423134646752,Sat Sep 14 14:43:32 +0000 2024,0,@msaid_didu @PeterGontha Pemain naturalisasi kan punya keluarga yg pernah tinggal di Indonesia 5-6 tahun. Masak anak/ cucu mereka kaga boleh pilih WN Indonesia? Prancis aja pernah main dgn 1 org aja yg berdarah asli Prancis. Yg penting timnas ada kemajuan. Bpk kaga lihat si Paes kemarin main berjibaku? https://t.co/5gjRFaK0Ep,1834966216936767790,https://pbs.twimg.com/media/GXca7qQbwAUmxpz.jpg,msaid_didu,in,,0,0,0,https://x.com/ZFArdR/status/1834966216936767790,1362970344915570691,ZFArdR
1834908453749366901,Sat Sep 14 14:42:43 +0000 2024,34,@restafajri @kegblgnunfaedh Menurut gw salah sih dia cuma liat timnas senior dia mengatakan regenerasi nyatanya u17 u20 dan U23 kita cukup membanggakan rata pemain kita itu karirnya abis di umur 25 keatas yg seharusnya jadi masa emasnya pemain bola tujuan naturalisasi ini supaya Indonesia dilirik-,1834966011004830179,,restafajri,in,,1,3,2,https://x.com/Fauziahmdb/status/1834966011004830179,1383833292412112899,Fauziahmdb
1834732961327202552,Sat Sep 14 14:27:49 +0000 2024,0,@JustDonzh @pureblood_4ever Jujur nanya bang? Ngikutin Timnas Indonesia ga sih? Timnas U-19 baru menang loh AFF. Gaada yg instan dalam bangun timnas bang naturalisasi pun proses. Sekarang ini tergantung mental pemain yg mau tembus timnas apa enggak.Siap ga bersaing.,1834962261968142768,,JustDonzh,in,,0,2,0,https://x.com/Bolehdigandeng/status/1834962261968142768,1106590444937371648,Bolehdigandeng
1834957539374748067,Sat Sep 14 14:09:03 +0000 2024,0,Rocky Gerung Kurang Sreg Adanya Pemain Naturalisasi Penuhi Timnas Indonesia #rockygerung https://t.co/ADl7TlBVq7,1834957539374748067,,,in,Makassar,0,0,0,https://x.com/DiswaySulsel/status/1834957539374748067,1600461904270725121,DiswaySulsel
1834875247381954713,Sat Sep 14 14:05:02 +0000 2024,0,@panditfootball @_BangFu Rakyat indonesia mendukung naturalisasi buktinya GBK full saat timnas maen yg ga setuju hanya bbrpa saja abaikan saja,1834956526441890263,,panditfootball,in,cilegon,0,0,0,https://x.com/arifsetiono/status/1834956526441890263,118401944,arifsetiono
1834956440643273183,Sat Sep 14 14:04:41 +0000 2024,0,Maarten Paes hingga Jay Idzes Disebut Miliki Paspor Ganda Tak Terima Pemain Timnas Indonesia Diusik Erick Thohir...: Isu pemain naturalisasi Timnas Indonesia dikabarkan memiliki paspor ganda. Sebut saja Maarten Paes dan Jay Idzes dikabarkan memiliki https://t.co/3Zx6E4yMbZ https://t.co/GA63EVOdQf,1834956440643273183,https://pbs.twimg.com/media/GXcTKNVbwAMroVS.jpg,,in,"Pulo Gadung, Indonesia",0,0,0,https://x.com/tvOneNews/status/1834956440643273183,55507370,tvOneNews
1834954866659410353,Sat Sep 14 13:58:26 +0000 2024,0,Prestasi Timnas Indonesia Dianggap Palsu karena Naturalisasi Erick Thohir Marah https://t.co/PLPbz48eqX,1834954866659410353,,,in,Jakarta,0,0,0,https://x.com/InfoJktCom/status/1834954866659410353,741173384,InfoJktCom
1834747840075383157,Sat Sep 14 13:40:58 +0000 2024,0,@AnggaPutraF Banyak negara lain dalam hal ini anggota FIFA melakukan Naturalisasi atau merekrut pemain keturunan di timnas negaranya. Ngga hanya Indonesia (PSSI). Dan hal ini diperbolehkan/Resmi. Btw Negara2 lain aja ga masalahin. lalu kenapa elu yang sewot? #LOL,1834950470261145977,,AnggaPutraF,in,Indonesia,0,1,0,https://x.com/aryoDash/status/1834950470261145977,64640968,aryoDash
1834948315626324087,Sat Sep 14 13:32:24 +0000 2024,0,Pemain Naturalisasi Timnas Indonesia Masih Simpan Paspor Belanda Ini Kata Imigrasi Selengkapnya &gt;&gt;&gt; https://t.co/dtNt90TkNk https://t.co/MfGBS6XChA,1834948315626324087,,,in,Jakarta Capital Region,0,0,0,https://x.com/moneydotid/status/1834948315626324087,2993154144,moneydotid
1834947950746959949,Sat Sep 14 13:30:57 +0000 2024,58,Setiap olah raga yg dicampuradukan dengan politik pasti ada keributan yg terjadi. Salah banget ini dia nyenggol2 fans sepakbola. Dia dibully habis2an di semua sosmed. Selama pemain tsb punya darah indonesia maka pemain naturalisasi tsb berhak bermain untuk timnas.,1834947950746959949,,,in,,1,30,20,https://x.com/AndrewsTjan/status/1834947950746959949,1176673445263765504,AndrewsTjan
1834947728570564847,Sat Sep 14 13:30:04 +0000 2024,2,Jurnalis Belanda Ungkap Calon Pemain Naturalisasi Timnas Indonesia Siapa Saja? https://t.co/WYAbP467B8,1834947728570564847,,,in,"Jakarta Pusat, DKI Jakarta",0,0,0,https://x.com/SINDOnews/status/1834947728570564847,231355136,SINDOnews
1834947200562217231,Sat Sep 14 13:27:58 +0000 2024,0,Pemain Naturalisasi Timnas Indonesia Masih Simpan Paspor Belanda Ini Kata Imigrasi Selengkapnya &gt;&gt;&gt; https://t.co/wHnQpMobqB https://t.co/xIbl8MYqgW,1834947200562217231,,,in,Jakarta Capital Region,0,0,0,https://x.com/otonomicoid/status/1834947200562217231,753824742491074561,otonomicoid
1834946969426706610,Sat Sep 14 13:27:03 +0000 2024,0,Mees Hilgers dan Eliano Reijnders yang baru menjalani proses naturalisasi langsung masuk dalam daftar line-up timnas Indonesia versi media Vietnam! 1️⃣1️⃣ https://t.co/VnNsRixp1l,1834946969426706610,,,in,JAKARTA,0,0,0,https://x.com/tribunSUPERBALL/status/1834946969426706610,626306017,tribunSUPERBALL
1834946590970188100,Sat Sep 14 13:25:33 +0000 2024,0,Pemain Naturalisasi Timnas Indonesia Masih Simpan Paspor Belanda Ini Kata Imigrasi Selengkapnya &gt;&gt;&gt; https://t.co/6LhQK9X9LX https://t.co/MHajCyNj43,1834946590970188100,,,in,Indonesia,0,0,0,https://x.com/newscast_id/status/1834946590970188100,1415167629732446208,newscast_id
1834875247381954713,Sat Sep 14 13:22:50 +0000 2024,0,@Mansova @reuspector @rezhaadk @panditfootball silahkan kritik dan mengawasi silahkan perbaiki sepak bola indonesia tp nyenggol² pemain diaspora jg kenapa? naturalisasi yg mana yg serampangan? salahkah saya melihat permainan timnas itu bagus??,1834945906321637874,,Mansova,in,sabang sampai marauke,0,1,0,https://x.com/edisa_oktonika/status/1834945906321637874,167700866,edisa_oktonika
1834909692323414197,Sat Sep 14 13:22:13 +0000 2024,9,@RomeoWalker19 @yennywahid Walaupun naturalisasi tapi kontribusinya untuk Indoneaia nyata. Lah yang ngomong naturalisasi = penipuan? Malah bikin gaduh di indonesia. Semangat #TIMNAS INDONESIA,1834945752113783111,,RomeoWalker19,in,,0,3,1,https://x.com/JDeju87670/status/1834945752113783111,1810743334597783552,JDeju87670
1834945362874057108,Sat Sep 14 13:20:40 +0000 2024,0,Mees Hilgers dan Eliano Reijnders yang baru menjalani proses naturalisasi langsung masuk dalam daftar line-up timnas Indonesia versi media Vietnam! 1️⃣1️⃣ https://t.co/ItiyH5YYr3,1834945362874057108,,,in,Indonesia,0,0,0,https://x.com/BolaSportcom/status/1834945362874057108,78239324,BolaSportcom
1834727423134646752,Sat Sep 14 13:16:04 +0000 2024,114,@msaid_didu @PeterGontha Kalo mau nyerang mulyono dkk serang aja dah gausah ngurusin pemain timnas mereka punya darah Indonesia bukan asal pemain asing yg di naturalisasi mereka jauh lebih membanggakan dari pada kalian para politikus yang tiap hari sibuk saling hujat ngerebut kekuasaan,1834944203320967305,,msaid_didu,in,,0,12,2,https://x.com/caluxcreeck/status/1834944203320967305,1134676273601474560,caluxcreeck
1834907758430503178,Sat Sep 14 13:13:31 +0000 2024,0,@panditfootball Tidak setuju dengan program naturalisasi masif bukan berarti tidak mendukung atau mencintai Timnas. TIDAK! Kami mengkritisi justru karena kami ingin melihat kemajuan sepakbola di Indonesia secara MENYELURUH bukan hanya asal comot pemain keturunan seperti yg skrg dilakukan.,1834943560703262768,,panditfootball,in,,0,0,0,https://x.com/Tamziggler/status/1834943560703262768,1529313824129843200,Tamziggler
1834941708599255164,Sat Sep 14 13:06:09 +0000 2024,0,Shin Tae-yong Dinilai Tak Perlu Cari Striker Naturalisasi Lagi Legenda Timnas Indonesia Usulkan Nama Ini: Pelatih Timnas Indonesia Shin Tae-yong sedang mencari striker naturalisasi namun Cristian Gonzales mengusulkan satu nama yang bisa langsung https://t.co/NBNn5bMRfO https://t.co/vPFWsAF1PF,1834941708599255164,https://pbs.twimg.com/media/GXcFwoubUAATRh7.jpg,,in,"Pulo Gadung, Indonesia",0,0,0,https://x.com/tvOneNews/status/1834941708599255164,55507370,tvOneNews
1834940712326164982,Sat Sep 14 13:02:12 +0000 2024,1,RESMI: Mauro Zijlstra telah selesai menjalani proses Naturalisasi resmi menjadi warga negara Indonesia dan siap memperkuat skuad Garuda. KEJUTAN!! Tiba-tiba.. MENYALA TIMNAS KU... Sumber: @fabrizioromany https://t.co/i4Up26sIyW,1834940712326164982,https://pbs.twimg.com/media/GXcE2nAbwAI2Iy3.jpg,,in,"Duri, Riau, Indonesia",0,0,0,https://x.com/KopitesDuri/status/1834940712326164982,2289226080,KopitesDuri
1834875247381954713,Sat Sep 14 12:50:41 +0000 2024,0,@panditfootball @_BangFu Zaman 2010- era Simon pada kemana ya orang orang ini padahal dizaman itu naturalisasi kita aneh aneh Toni cussel Van beukring bio paulin Igbonefo Osas Saha pemain yang dinaturalisasi gak ada efeknya buat kemajuan timnas Indonesia!!!,1834937817706729882,,panditfootball,in,,0,0,0,https://x.com/Gitapuspita99/status/1834937817706729882,1670165593058861056,Gitapuspita99
1834727423134646752,Sat Sep 14 12:48:55 +0000 2024,5,@PyRa39389 @msaid_didu @PeterGontha Klo ngga tau sepakbola jgn bicara sepakbola yg ada malu-maluin. tonton pertandingannya dan lihat mereka menyanyikan lagu indonesia raya. jgn dengar dari katanya. dan mereka itu Diaspora pemain yg ada darah indonesianya. cek timnas perancis asli apa naturalisasi,1834937372636831930,,PyRa39389,in,,0,1,0,https://x.com/jamail_amin/status/1834937372636831930,776225088622383104,jamail_amin
1834917511369761093,Sat Sep 14 11:30:00 +0000 2024,0,Perkenalkan Mauro Zijlstra calon bomber naturalisasi Timnas Indonesia: Tinggi muda dan berbahaya. #ThePhraseID #MauroZijlstra #TimnasIndonesia https://t.co/83klcp5BPX,1834917511369761093,,,in,,0,0,0,https://x.com/ThePhraseID/status/1834917511369761093,1385513704322600961,ThePhraseID
1834875247381954713,Sat Sep 14 11:15:15 +0000 2024,0,@panditfootball @_BangFu Dan kalau tidak menggunakan pemain naturalisasi gak bisa itu kita nonton timnas kyk kemarin. Jadi dalam hal naturalisasi tidak ada yg salah dan sah2 saja. Nilai untuk timnas 1000 tapi untuk OVERALL sepakbola Indonesia masih 1.,1834913801063604535,,anangkuanangmu,in,"Lampung, Indonesia",0,0,0,https://x.com/anangkuanangmu/status/1834913801063604535,1324968544044421121,anangkuanangmu
1834732961327202552,Sat Sep 14 11:14:26 +0000 2024,0,@lqrhapsody @_masnazhif @VgoA99 @pureblood_4ever Marc klok gak ada keturunan indonesia sama sekali tapi tetep bisa pake jalur naturalisasi istimewa dan pas tahun ke-5 baru bisa main buat timnas karena aturan FIFA.,1834913593088737476,,lqrhapsody,in,,0,0,0,https://x.com/DiBimalaksana/status/1834913593088737476,1705627672506929152,DiBimalaksana
1834732961327202552,Sat Sep 14 11:12:20 +0000 2024,0,@pureblood_4ever naturalisasi itu investasi jangka pendek karena kualitas pemain lokal sekarang sangat jauh dibawah pemain2 yang mau dinaturalisasi ini juga mereka yang ingin membela timnas mereka punya hak karena mereka adalah pemain keturunan indonesia itu 1 yang kedua pembinaan-,1834913066569576694,,pureblood_4ever,in,Indonesia,0,2,0,https://x.com/cardio_kevin/status/1834913066569576694,1366718699323891717,cardio_kevin
1834875247381954713,Sat Sep 14 11:07:54 +0000 2024,0,@panditfootball @_BangFu Kalo Indonesia gak lolos pildun STY cabut ganti pelatih dan semisal pemain naturalisasi sekarang dipanggil lagi sama pelatih baru. Apa tetep mau bela Timnas? Apa jgn jgn cuma ngincer pildunnya doang?,1834911948007522747,,panditfootball,in,"Liverpool, England",0,0,0,https://x.com/eggss66/status/1834911948007522747,297928032,eggss66
1834911130541809800,Sat Sep 14 11:04:39 +0000 2024,1,Isu Miring Menimpa Pemain Naturalisasi Timnas Indonesia Sekjen PSSI Pasang Badan: Berhenti Bahas Isu Murahan: Sekretaris Jenderal PSSI Yunus Nusi buka suara mengenai isu miring yang menimpa para pemain naturalisasi Timnas Indonesia yang muncul di https://t.co/uliNaQ4fZD https://t.co/vsDhvyBwCc,1834911130541809800,https://pbs.twimg.com/media/GXbp8xmasAAiTCH.jpg,,in,"Pulo Gadung, Indonesia",0,1,0,https://x.com/tvOneNews/status/1834911130541809800,55507370,tvOneNews
1834732961327202552,Sat Sep 14 10:57:17 +0000 2024,0,@pureblood_4ever Liat malaysia nyari resource naturalisasi susahnya minta ampun ini indonesia banyak talenta muda diaspora yg membela timnas masih dicibir masih untung mereka mau membela indonesia yg rangkingnya 100+ yg liganya pernah dibekuin. Mereka rela lepas paspor demi nama indonesia.,1834909279285133620,,pureblood_4ever,in,,0,0,0,https://x.com/Diraf_26/status/1834909279285133620,758260920,Diraf_26
1834908668770533498,Sat Sep 14 10:54:52 +0000 2024,0,Host podcast Media Belanda Voetbal Primeur menyebut Pascal Struijk (Leeds United) diizinkan untuk bisa membela Timnas Indonesia. #pascalstruijk #timnasindonesia #naturalisasi #leedsunited #wni #infobola #beritabola #bolaindonesia #turunminum https://t.co/5eardO4myu,1834908668770533498,https://pbs.twimg.com/media/GXbntJcbwAAMgls.jpg,,in,,0,1,0,https://x.com/turunminum_id/status/1834908668770533498,1639038819143155712,turunminum_id
1834875247381954713,Sat Sep 14 10:52:50 +0000 2024,1,@panditfootball @_BangFu serampangan? mayoritas pemain naturalisasi sekarang punya darah indonesia kecuali paes yang neneknya asli bule cuma numpang lahir di kediri 🇮🇩 kritik kompetisi dan pembinaan pemain muda emang harus dilakukan tapi tolong kurangi caper ke timnas yang lagi berjuang ke masuk WC26 ,1834908156297986504,,panditfootball,in,"Denpasar, Bali",0,0,0,https://x.com/apaini89246277/status/1834908156297986504,1241744914011979779,apaini89246277
1834905048339693881,Sat Sep 14 10:46:05 +0000 2024,0,Gw sendiri gak suka pssi. Kemaren aja video ai jokowi sama prabowo muncul di akun timnas indonesia gw maki-maki. Yang gw tekankan soal isu paspor kemaren adalah jangan sampe hasilnya adalah fitnah yang menggiring masyarakat akhirnya mendiskriminasi naturalisasi tersebut.,1834906458582048792,,mochfazarr,in,dimana aja ,0,0,0,https://x.com/mochfazarr/status/1834906458582048792,1331271167085219840,mochfazarr
1834905294943797545,Sat Sep 14 10:41:27 +0000 2024,1,Kontroversi Naturalisasi di Timnas Indonesia: Antara Prestasi dan Identitas Nasional https://t.co/ewLxK194i6 #Timnasday #FIFAWorldCup #PSSI #shintaeyong @TimnasIndonesia @TimnasRblx @gilabola_ina @FaktaSepakbola @Indobola_ID @DamnILoveTimnas @PenggilaBola_ID,1834905294943797545,,,in,"Kota Serang, Banten",1,0,0,https://x.com/BantenViva/status/1834905294943797545,1717850323346399232,BantenViva
1834905161434603695,Sat Sep 14 10:40:56 +0000 2024,0,Memang nya era gonzales kompetesi sudah bagus ? Pembinaan sudah bagus ? Kalau iya kenapa timnas indonesia makin menurun. Lantas kalau ketum sekarang ingin meningkatkan kualitas timnas kembali apa salahnya ? Toh sama juga naturalisasi yang beda skrg pemain diaspora.,1834905161434603695,,,in,,0,0,0,https://x.com/BDaelami/status/1834905161434603695,1289175433024434177,BDaelami
1834905063367885051,Sat Sep 14 10:40:32 +0000 2024,1,[VIDEO] Rocky Gerung Sebut Naturalisasi Pemain Timnas Indonesia Penipuan https://t.co/EK8rHCZbQz #youtube,1834905063367885051,,,in,,0,2,0,https://x.com/VIVAcoid/status/1834905063367885051,41730943,VIVAcoid
1834904909696667735,Sat Sep 14 10:39:56 +0000 2024,0,Prestasi Timnas Indonesia Dianggap Palsu karena Naturalisasi Erick Thohir Marah https://t.co/WE5MfBvsJN,1834904909696667735,,,in,,0,1,0,https://x.com/AgusHartana6/status/1834904909696667735,1412381815537475585,AgusHartana6
1834875247381954713,Sat Sep 14 10:34:37 +0000 2024,0,@panditfootball @_BangFu namany beda pendapat wajar sih. emang jgn cuman fokus di timnas aja tp bagaimana akademi di indonesia bisa bagus dan maju jadi gk selalu ngandelin naturalisasi dari luar. tp udah lumayan ada perkembangan si apalagi ada bali7s kemaren buat youth tournament.,1834903572171178414,,panditfootball,in,,0,0,0,https://x.com/timunlautsopan/status/1834903572171178414,1517386199971016704,timunlautsopan
1834903528990707995,Sat Sep 14 10:34:26 +0000 2024,0,Kata Rocky Gerung Naturalisasi Pemain Timnas Sepakbola Indonesia Sama Seperti Kelakuan Jokowi Suka Berhutang @jokowi @erickthohir https://t.co/lLq5Dt2Fy8,1834903528990707995,,,in,Jakarta,0,1,0,https://x.com/bukamata18/status/1834903528990707995,987726276394807298,bukamata18
1834881292783305065,Sat Sep 14 09:06:05 +0000 2024,0,Yenny Wahid Dukung Program Naturalisasi di Tubuh Timnas Indonesia https://t.co/QvEYLIG6F0,1834881292783305065,,,in,Jakarta,0,0,0,https://x.com/ntvnewsid/status/1834881292783305065,1758030653344657408,ntvnewsid
1834881088344264805,Sat Sep 14 09:05:16 +0000 2024,0,Timnas Indonesia belakangan semakin moncer berkat kedatangan para pemain naturalisasi sehingga masuk babak 3 kualifikasi Piala Dunia 2026 Zona Asia. https://t.co/W34jJ8qtrl,1834881088344264805,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/detikinet/status/1834881088344264805,135815019,detikinet
1834732961327202552,Sat Sep 14 08:37:11 +0000 2024,0,@edtheluck @maxxx_xxoo @pureblood_4ever Ya emng pemain lokal ini blm mampu ngangkat performa timnas Indonesia makanya naturalisasi knp kok banyak naturalisasi ya karna persaingan di round 3 ketat lokal blm mampu jadi ini jangka pendek emng siapa nnti yg untung pemain lokal jg lah renk indo naik ga di pandang rendah,1834874020627693652,,edtheluck,in,"Penjaringan, Indonesia",0,2,0,https://x.com/DefikPutra/status/1834874020627693652,3218895372,DefikPutra
1834727423134646752,Sat Sep 14 08:33:35 +0000 2024,0,@msaid_didu @PeterGontha Peter gontha tau gak dari dulu indonesia udah banyak menaturalisasi pemain bahkan kebanyakan gak punya darah indonesia tp hasilnya ? Tetep jelek !!! Giliran sekarang timnas nya bagus kenapa baru protes ? Noh Qatar dibidang atlet banyak pemain naturalisasi kok gak diprotes juga ?,1834873115832467859,,msaid_didu,in,"Garut, Indonesia",0,0,0,https://x.com/kak_ris01/status/1834873115832467859,2996568476,kak_ris01
1834727423134646752,Sat Sep 14 07:48:48 +0000 2024,1,@msaid_didu @PeterGontha Udah kaya langit dan bumi satu main diliga inggris satu lagi starter di liga indonesia aja susah. Jadi kalian juga harus adil dalam mengkritik pemain timnas. Kalau pemain kita sedisiplin sama mentalnya sekuat pemain jepang gak bakalan banyak naturalisasi.,1834861842901893275,,ImamAgusfaisl,in,,0,1,0,https://x.com/ImamAgusfaisl/status/1834861842901893275,1660441157065912321,ImamAgusfaisl
1834694354235199713,Sat Sep 14 07:40:31 +0000 2024,0,@idextratime Miliano jgn mau d naturalisasi indonesia nanti d protes sm peter godam&amp;para pendukungnya cukup timnas pake hokky caraka wae..,1834859760770011137,,idextratime,in,,0,1,0,https://x.com/IanJoeli/status/1834859760770011137,1629827509012529152,IanJoeli
1834732961327202552,Sat Sep 14 07:37:01 +0000 2024,1,@edtheluck @sisiduls @pureblood_4ever Euforianya juga berkualitas ko karena permainan timnas sekarang lebih stabil toh para pemain naturalisasi juga memiliki darah indonesia,1834858878045134852,,edtheluck,in,jakarta,0,1,0,https://x.com/ghifariyogaa/status/1834858878045134852,88874060,ghifariyogaa
1834857849555763560,Sat Sep 14 07:32:56 +0000 2024,0,TIMNAT.. menurut saya.naturalisasi pemain maksimal 5 org saja. Yg 6 org asli indonesia.. Inimah jadi timnas cabang belanda. Pemain asli indonesianya cuma 4 org,1834857849555763560,,,in,Indonesia🇮🇩,0,0,0,https://x.com/YashaOki/status/1834857849555763560,1567070926558339072,YashaOki
1834732961327202552,Sat Sep 14 07:27:52 +0000 2024,0,@edtheluck @mimpigadis12 @pureblood_4ever gini aja? udah brp kali abang @edtheluck nonton timnas yg katanya mayoritas naturalisasi apa mereka keliatan tidak ada fighting spirit? mereka habis2an bang apalagi ketika afc U23 kemarin mereka layak kita hrgai mereka layak kita banggakan mereka punya darah indonesia bung,1834856575896555966,,edtheluck,in,,0,1,0,https://x.com/iyehmilanistii/status/1834856575896555966,1604349362468925440,iyehmilanistii
1834762811115028744,Sat Sep 14 07:26:36 +0000 2024,0,@yanto_sutandi @manik2emanik @kurawa Setidaknya kualitas Liga Perancis setara dgn liga2 di benua Eropa jadi meskipun banyak pemain naturalisasi di timnas Perancis kualitas Liga lokalnya juga top. Coba bandingkan dgn Liga Indonesia?.. Kocar-kacir,1834856259184370151,,yanto_sutandi,in,Planet Pluto,0,0,0,https://x.com/tukangpermaks/status/1834856259184370151,1793880471862132736,tukangpermaks
1834727423134646752,Sat Sep 14 07:08:01 +0000 2024,0,@msaid_didu @PeterGontha sangat sependapat dgn pak peter. trus apakah kalian bangga dgn timnas (naturalisasi) sekarang? Terusterang aku Tidak...! Sejelek-jelek timnas asli indonesia aku lebih suka... Hanyasaja perlu profesional dlm rekrutmen dan latihan fisik.,1834851580941943240,,msaid_didu,in,,0,0,0,https://x.com/GabunganL927/status/1834851580941943240,1828448432576700416,GabunganL927
1834850634094592058,Sat Sep 14 07:04:15 +0000 2024,0,Teruntuk pak peter ghonta kenapa ente baru skrg rame bahas soal proses naturalisasi pemain2 timnas pak ini yang dinaturalisasi adalah pemain2 yang punya darah indonesia contoh bapak punya istri orang italy dan punya anak lahir di italy masak anak bpk bpk larang bela tanah airny,1834850634094592058,,,in,,0,0,0,https://x.com/AldiSep21229542/status/1834850634094592058,1711050459551760384,AldiSep21229542
1834849562600915427,Sat Sep 14 07:00:00 +0000 2024,0,Arya Sinulingga: Jangan Percaya Isu Paspor Ganda Pemain Naturalisasi Timnas Indonesia https://t.co/CUoCK88sHH,1834849562600915427,,,in,,0,0,0,https://x.com/radaraktual/status/1834849562600915427,853782937782714368,radaraktual
1834848701950705767,Sat Sep 14 06:56:35 +0000 2024,0,Se gak nyambungnya negara Pantai Gading di Afrika kalian bisa kok ambil pemain buat naturalisasi dan masukin ke skuad timnas Indonesia. Dah itu dulu deh buat diserap orang awam.,1834848701950705767,,,in,"Akita-shi, Akita",0,0,0,https://x.com/nuhopper2004/status/1834848701950705767,1516456020956295171,nuhopper2004
1834439470265106580,Sat Sep 14 06:49:32 +0000 2024,0,@pangeransiahaan Masalahnya bukan di situ. Secara UU di Indonesia harusnya mereka ngelepas kewarganegaraan Belanda. Tapi kemarin kedutaan Belanda protes pemain naturalisasi belum ngembaliin paspor wkwkwk. Ini belum masalah fee bermain untuk timnas loh.,1834846927852388641,,pangeransiahaan,in,,0,1,0,https://x.com/jhonjoseph_ina/status/1834846927852388641,135221712,jhonjoseph_ina
1834784232830648404,Sat Sep 14 06:39:41 +0000 2024,0,@GentongPisang @flrizn @pangeransiahaan Konteksnya kalo lu sering adu argumen sama yang kontra. Lu akan tau pro naturalisasi sering pake contoh/analogi timnas perancis sbg argumen. Pange jelasin bahwa kondisi perancis beda jauh sama indonesia. Gitu aja.,1834844449350074753,,GentongPisang,in,,0,0,0,https://x.com/ErollG/status/1834844449350074753,168516686,ErollG
1834478036659699938,Sat Sep 14 00:53:02 +0000 2024,0,@sukanyepak_bola Setuju lepaskan semua naturalisasi. Biar timnas indonesia masuk lg ke masa2 kelam itu. Biar mrk bangga,1834757213573071301,,sukanyepak_bola,in,,0,0,0,https://x.com/feliowijoyo/status/1834757213573071301,1285579774094479360,feliowijoyo
1834756753717936432,Sat Sep 14 00:51:14 +0000 2024,0,Nah selagi nunggu liganya bagus pembinaannya bagus naturalisasi jadi jalan terbaik untuk perbaiki timnas Indonesia Toh juga yg di ambil yang punya darah Indonesia ITU SEBAGIAN KELUARGA MEREKA ORANG INDONESIA (CAMKAN ITU). bayangin dengan banyaknya penolakan ,1834756760512647340,,RAGIIIIIIL,in,"Yogyakarta, Indonesia",0,1,0,https://x.com/RAGIIIIIIL/status/1834756760512647340,991781529285152768,RAGIIIIIIL
